dteday,hr,workingday,cnt,temp,season,weathersit
2011-01-28,12,1,29,0.18,Spring,2
2011-01-28,13,1,31,0.18,Spring,2
2011-01-28,14,1,38,0.22,Spring,2
2011-01-28,15,1,41,0.2,Spring,2
2011-01-28,16,1,80,0.22,Spring,2
2011-01-28,17,1,149,0.24,Spring,2
2011-01-28,18,1,109,0.24,Spring,2
2011-01-28,19,1,89,0.24,Spring,2
2011-01-28,20,1,62,0.24,Spring,2
2011-01-28,21,1,58,0.22,Spring,2
2011-01-28,22,1,26,0.24,Spring,2
2011-01-28,23,1,23,0.24,Spring,2
2011-01-29,0,0,28,0.22,Spring,1
2011-01-29,1,0,20,0.22,Spring,1
2011-01-29,2,0,15,0.22,Spring,1
2011-01-29,3,0,8,0.2,Spring,1
2011-01-29,4,0,3,0.16,Spring,1
2011-01-29,6,0,2,0.16,Spring,1
2011-01-29,7,0,5,0.16,Spring,1
2011-01-29,8,0,34,0.18,Spring,1
2011-01-29,9,0,34,0.18,Spring,1
2011-01-29,10,0,55,0.18,Spring,1
2011-01-29,11,0,64,0.18,Spring,1
2011-01-29,12,0,78,0.2,Spring,1
2011-01-29,13,0,65,0.22,Spring,1
2011-01-29,14,0,99,0.22,Spring,1
2011-01-29,15,0,120,0.22,Spring,1
2011-01-29,16,0,107,0.24,Spring,1
2011-01-29,17,0,91,0.24,Spring,1
2011-01-29,18,0,68,0.22,Spring,1
2011-01-29,19,0,58,0.22,Spring,1
2011-01-29,20,0,43,0.18,Spring,1
2011-01-29,21,0,36,0.18,Spring,1
2011-01-29,22,0,32,0.16,Spring,1
2011-01-29,23,0,33,0.16,Spring,1
2011-01-30,0,0,33,0.16,Spring,1
2011-01-30,1,0,29,0.14,Spring,1
2011-01-30,2,0,11,0.16,Spring,1
2011-01-30,3,0,8,0.14,Spring,1
2011-01-30,4,0,1,0.14,Spring,1
2011-01-30,5,0,3,0.14,Spring,1
2011-01-30,7,0,3,0.14,Spring,1
2011-01-30,8,0,12,0.14,Spring,1
2011-01-30,9,0,38,0.16,Spring,1
2011-01-30,10,0,64,0.18,Spring,1
2011-01-30,11,0,59,0.22,Spring,1
2011-01-30,12,0,97,0.3,Spring,1
2011-01-30,13,0,84,0.28,Spring,1
2011-01-30,14,0,122,0.28,Spring,1
2011-01-30,15,0,109,0.3,Spring,1
2011-01-30,16,0,123,0.3,Spring,1
2011-01-30,17,0,77,0.3,Spring,1
2011-01-30,18,0,65,0.26,Spring,1
2011-01-30,19,0,55,0.26,Spring,1
2011-01-30,20,0,33,0.26,Spring,1
2011-01-30,21,0,28,0.24,Spring,1
2011-01-30,22,0,21,0.24,Spring,1
2011-01-30,23,0,21,0.24,Spring,1
2011-01-31,0,1,7,0.24,Spring,2
2011-01-31,1,1,7,0.22,Spring,2
2011-01-31,2,1,1,0.22,Spring,2
2011-01-31,3,1,2,0.22,Spring,2
2011-01-31,4,1,2,0.2,Spring,2
2011-01-31,5,1,8,0.18,Spring,2
2011-01-31,6,1,37,0.16,Spring,2
2011-01-31,7,1,72,0.16,Spring,2
2011-01-31,8,1,185,0.16,Spring,2
2011-01-31,9,1,112,0.16,Spring,2
2011-01-31,10,1,69,0.16,Spring,2
2011-01-31,11,1,48,0.16,Spring,2
2011-01-31,12,1,68,0.18,Spring,2
2011-01-31,13,1,54,0.16,Spring,2
2011-01-31,14,1,86,0.18,Spring,2
2011-01-31,15,1,44,0.16,Spring,2
2011-01-31,16,1,86,0.16,Spring,2
2011-01-31,17,1,161,0.16,Spring,2
2011-01-31,18,1,156,0.16,Spring,2
2011-01-31,19,1,111,0.3,Spring,2
2011-01-31,20,1,78,0.16,Spring,2
2011-01-31,21,1,56,0.16,Spring,2
2011-01-31,22,1,34,0.16,Spring,2
2011-01-31,23,1,17,0.16,Spring,2
2011-02-01,0,1,8,0.16,Spring,2
2011-02-01,1,1,3,0.16,Spring,2
2011-02-01,2,1,2,0.16,Spring,2
2011-02-01,3,1,2,0.16,Spring,2
2011-02-01,5,1,3,0.14,Spring,2
2011-02-01,6,1,22,0.14,Spring,2
2011-02-01,7,1,52,0.16,Spring,2
2011-02-01,8,1,135,0.16,Spring,2
2011-02-01,9,1,116,0.16,Spring,2
2011-02-01,10,1,47,0.16,Spring,2
2011-02-01,11,1,51,0.18,Spring,2
2011-02-01,12,1,55,0.2,Spring,2
2011-02-01,13,1,52,0.2,Spring,2
2011-02-01,14,1,54,0.22,Spring,2
2011-02-01,15,1,52,0.24,Spring,2
2011-02-01,16,1,64,0.24,Spring,2
2011-02-01,17,1,176,0.24,Spring,2
2011-02-01,18,1,168,0.24,Spring,2
2011-02-01,19,1,108,0.24,Spring,2
2011-02-01,20,1,74,0.22,Spring,2
2011-02-01,21,1,64,0.22,Spring,2
2011-02-01,22,1,36,0.22,Spring,2
2011-02-01,23,1,16,0.2,Spring,2
2011-02-02,0,1,2,0.22,Spring,2
2011-02-02,1,1,3,0.22,Spring,2
2011-02-02,2,1,4,0.22,Spring,2
2011-02-02,3,1,1,0.22,Spring,2
2011-02-02,4,1,1,0.22,Spring,2
2011-02-02,5,1,3,0.22,Spring,2
2011-02-02,6,1,18,0.22,Spring,2
2011-02-02,7,1,49,0.22,Spring,2
2011-02-02,8,1,155,0.22,Spring,2
2011-02-02,9,1,123,0.24,Spring,2
2011-02-02,10,1,61,0.22,Spring,2
2011-02-02,11,1,52,0.24,Spring,2
2011-02-02,12,1,64,0.24,Spring,2
2011-02-02,13,1,75,0.34,Spring,2
2011-02-02,14,1,63,0.38,Spring,2
2011-02-02,15,1,76,0.38,Spring,2
2011-02-02,16,1,103,0.36,Spring,2
2011-02-02,17,1,190,0.36,Spring,2
2011-02-02,18,1,182,0.34,Spring,2
2011-02-02,19,1,91,0.28,Spring,2
2011-02-02,20,1,75,0.24,Spring,2
2011-02-02,21,1,63,0.22,Spring,2
2011-02-02,22,1,40,0.22,Spring,2
2011-02-02,23,1,32,0.2,Spring,2
2011-02-03,0,1,12,0.2,Spring,1
2011-02-03,1,1,5,0.2,Spring,1
2011-02-03,2,1,2,0.18,Spring,1
2011-02-03,3,1,1,0.18,Spring,1
2011-02-03,5,1,2,0.16,Spring,1
2011-02-03,6,1,39,0.16,Spring,1
2011-02-03,7,1,87,0.14,Spring,1
2011-02-03,8,1,188,0.14,Spring,1
2011-02-03,9,1,133,0.16,Spring,1
2011-02-03,10,1,52,0.18,Spring,1
2011-02-03,11,1,64,0.18,Spring,1
2011-02-03,12,1,69,0.2,Spring,1
2011-02-03,13,1,51,0.2,Spring,1
2011-02-03,14,1,47,0.22,Spring,1
2011-02-03,15,1,60,0.22,Spring,1
2011-02-03,16,1,78,0.22,Spring,1
2011-02-03,17,1,175,0.2,Spring,1
2011-02-03,18,1,147,0.2,Spring,1
2011-02-03,19,1,96,0.2,Spring,1
2011-02-03,20,1,109,0.2,Spring,1
2011-02-03,21,1,54,0.18,Spring,1
2011-02-03,22,1,41,0.18,Spring,1
2011-02-03,23,1,38,0.2,Spring,1
2011-02-04,0,1,13,0.2,Spring,2
2011-02-04,1,1,7,0.16,Spring,2
2011-02-04,2,1,1,0.14,Spring,2
2011-02-04,3,1,1,0.14,Spring,2
2011-02-04,5,1,7,0.14,Spring,2
2011-02-04,6,1,28,0.16,Spring,2
2011-02-04,7,1,87,0.14,Spring,2
2011-02-04,8,1,220,0.14,Spring,2
2011-02-04,9,1,127,0.16,Spring,2
2011-02-04,10,1,51,0.2,Spring,2
2011-02-04,11,1,64,0.22,Spring,2
2011-02-04,12,1,86,0.24,Spring,2
2011-02-04,13,1,82,0.26,Spring,2
2011-02-04,14,1,91,0.28,Spring,2
2011-02-04,15,1,90,0.28,Spring,2
2011-02-04,16,1,99,0.3,Spring,2
2011-02-04,17,1,205,0.26,Spring,2
2011-02-04,18,1,155,0.24,Spring,2
2011-02-04,19,1,103,0.24,Spring,2
2011-02-04,20,1,71,0.24,Spring,2
2011-02-04,21,1,43,0.24,Spring,2
2011-02-04,22,1,46,0.24,Spring,2
2011-02-04,23,1,31,0.24,Spring,2
2011-02-05,0,0,39,0.24,Spring,2
2011-02-05,1,0,18,0.24,Spring,2
2011-02-05,2,0,17,0.24,Spring,2
2011-02-05,3,0,11,0.24,Spring,2
2011-02-05,4,0,8,0.22,Spring,2
2011-02-05,5,0,9,0.2,Spring,2
2011-02-05,6,0,4,0.2,Spring,2
2011-02-05,7,0,4,0.22,Spring,2
2011-02-05,8,0,10,0.2,Spring,2
2011-02-05,9,0,20,0.2,Spring,2
2011-02-05,10,0,34,0.2,Spring,2
2011-02-05,11,0,47,0.22,Spring,2
2011-02-05,12,0,52,0.22,Spring,2
2011-02-05,13,0,72,0.22,Spring,2
2011-02-05,14,0,55,0.22,Spring,2
2011-02-05,15,0,60,0.22,Spring,2
2011-02-05,16,0,71,0.22,Spring,2
2011-02-05,17,0,78,0.24,Spring,2
2011-02-05,18,0,83,0.28,Spring,2
2011-02-05,19,0,84,0.28,Spring,2
2011-02-05,20,0,69,0.3,Spring,2
2011-02-05,21,0,56,0.26,Spring,2
2011-02-05,22,0,45,0.26,Spring,2
2011-02-05,23,0,59,0.26,Spring,2
2011-02-06,0,0,39,0.26,Spring,1
2011-02-06,1,0,44,0.26,Spring,1
2011-02-06,2,0,20,0.26,Spring,1
2011-02-06,3,0,13,0.26,Spring,1
2011-02-06,4,0,2,0.26,Spring,1
2011-02-06,5,0,1,0.26,Spring,1
2011-02-06,6,0,1,0.26,Spring,1
2011-02-06,7,0,8,0.24,Spring,1
2011-02-06,8,0,23,0.24,Spring,1
2011-02-06,9,0,45,0.28,Spring,1
2011-02-06,10,0,89,0.3,Spring,1
2011-02-06,11,0,117,0.32,Spring,1
2011-02-06,12,0,174,0.34,Spring,1
2011-02-06,13,0,182,0.34,Spring,1
2011-02-06,14,0,161,0.34,Spring,1
2011-02-06,15,0,182,0.34,Spring,1
2011-02-06,16,0,157,0.34,Spring,1
2011-02-06,17,0,121,0.34,Spring,1
2011-02-06,18,0,78,0.3,Spring,1
2011-02-06,19,0,21,0.28,Spring,1
2011-02-06,20,0,26,0.28,Spring,1
2011-02-06,21,0,27,0.26,Spring,1
2011-02-06,22,0,62,0.26,Spring,1
2011-02-06,23,0,30,0.24,Spring,1
2011-02-07,0,1,15,0.24,Spring,1
2011-02-07,1,1,5,0.22,Spring,1
2011-02-07,2,1,3,0.2,Spring,1
2011-02-07,3,1,1,0.2,Spring,1
2011-02-07,4,1,2,0.2,Spring,1
2011-02-07,5,1,10,0.2,Spring,1
2011-02-07,6,1,30,0.18,Spring,1
2011-02-07,7,1,95,0.18,Spring,1
2011-02-07,8,1,230,0.16,Spring,1
2011-02-07,9,1,118,0.22,Spring,1
2011-02-07,10,1,55,0.24,Spring,1
2011-02-07,11,1,47,0.3,Spring,1
2011-02-07,12,1,66,0.32,Spring,1
2011-02-07,13,1,64,0.36,Spring,1
2011-02-07,14,1,60,0.36,Spring,1
2011-02-07,15,1,50,0.38,Spring,1
2011-02-07,16,1,114,0.36,Spring,1
2011-02-07,17,1,216,0.32,Spring,1
2011-02-07,18,1,175,0.34,Spring,1
2011-02-07,19,1,128,0.32,Spring,1
2011-02-07,20,1,88,0.32,Spring,1
2011-02-07,21,1,78,0.32,Spring,1
2011-02-07,22,1,37,0.28,Spring,1
2011-02-07,23,1,25,0.3,Spring,1
2011-02-08,0,1,10,0.28,Spring,1
2011-02-08,1,1,4,0.28,Spring,1
2011-02-08,2,1,2,0.26,Spring,1
2011-02-08,3,1,1,0.28,Spring,1
2011-02-08,4,1,3,0.26,Spring,1
2011-02-08,5,1,2,0.26,Spring,1
2011-02-08,6,1,39,0.26,Spring,1
2011-02-08,7,1,100,0.24,Spring,1
2011-02-08,8,1,243,0.24,Spring,1
2011-02-08,9,1,135,0.24,Spring,1
2011-02-08,10,1,48,0.22,Spring,1
2011-02-08,11,1,50,0.22,Spring,1
2011-02-08,12,1,65,0.24,Spring,1
2011-02-08,13,1,50,0.24,Spring,1
2011-02-08,14,1,64,0.22,Spring,1
2011-02-08,15,1,51,0.22,Spring,1
2011-02-08,16,1,83,0.22,Spring,1
2011-02-08,17,1,176,0.22,Spring,1
2011-02-08,18,1,152,0.2,Spring,1
2011-02-08,19,1,101,0.16,Spring,1
2011-02-08,20,1,56,0.16,Spring,1
2011-02-08,21,1,54,0.14,Spring,1
2011-02-08,22,1,29,0.12,Spring,1
2011-02-08,23,1,12,0.12,Spring,1
2011-02-09,0,1,17,0.1,Spring,2
2011-02-09,1,1,7,0.1,Spring,2
2011-02-09,2,1,3,0.08,Spring,2
2011-02-09,3,1,2,0.06,Spring,2
2011-02-09,5,1,7,0.06,Spring,2
2011-02-09,6,1,43,0.06,Spring,2
2011-02-09,7,1,99,0.06,Spring,2
2011-02-09,8,1,199,0.1,Spring,2
2011-02-09,9,1,123,0.12,Spring,2
2011-02-09,10,1,59,0.14,Spring,2
2011-02-09,11,1,41,0.14,Spring,2
2011-02-09,12,1,61,0.18,Spring,2
2011-02-09,13,1,69,0.18,Spring,2
2011-02-09,14,1,58,0.2,Spring,2
2011-02-09,15,1,64,0.2,Spring,2
2011-02-09,16,1,79,0.2,Spring,2
2011-02-09,17,1,166,0.2,Spring,2
2011-02-09,18,1,170,0.18,Spring,2
2011-02-09,19,1,88,0.14,Spring,2
2011-02-09,20,1,84,0.14,Spring,2
2011-02-09,21,1,83,0.14,Spring,2
2011-02-09,22,1,46,0.16,Spring,2
2011-02-09,23,1,37,0.16,Spring,2
2011-02-10,0,1,16,0.14,Spring,1
2011-02-10,1,1,7,0.14,Spring,1
2011-02-10,2,1,3,0.14,Spring,1
2011-02-10,4,1,1,0.14,Spring,1
2011-02-10,5,1,6,0.12,Spring,1
2011-02-10,6,1,26,0.12,Spring,1
2011-02-10,7,1,99,0.1,Spring,1
2011-02-10,8,1,178,0.1,Spring,1
2011-02-10,9,1,122,0.12,Spring,1
2011-02-10,10,1,35,0.12,Spring,1
2011-02-10,11,1,45,0.14,Spring,1
2011-02-10,12,1,69,0.16,Spring,1
2011-02-10,13,1,62,0.18,Spring,1
2011-02-10,14,1,48,0.2,Spring,1
2011-02-10,15,1,50,0.2,Spring,1
2011-02-10,16,1,80,0.2,Spring,1
2011-02-10,17,1,165,0.18,Spring,1
2011-02-10,18,1,160,0.16,Spring,1
2011-02-10,19,1,112,0.14,Spring,1
2011-02-10,20,1,97,0.14,Spring,1
2011-02-10,21,1,72,0.14,Spring,1
2011-02-10,22,1,51,0.12,Spring,1
2011-02-10,23,1,34,0.12,Spring,1
2011-02-11,0,1,14,0.1,Spring,1
2011-02-11,1,1,7,0.1,Spring,1
2011-02-11,2,1,3,0.1,Spring,1
2011-02-11,5,1,4,0.08,Spring,1
2011-02-11,6,1,24,0.1,Spring,1
2011-02-11,7,1,74,0.08,Spring,1
2011-02-11,8,1,216,0.1,Spring,1
2011-02-11,9,1,140,0.12,Spring,1
2011-02-11,10,1,44,0.14,Spring,1
2011-02-11,11,1,64,0.22,Spring,1
2011-02-11,12,1,71,0.22,Spring,1
2011-02-11,13,1,110,0.24,Spring,1
2011-02-11,14,1,84,0.3,Spring,1
2011-02-11,15,1,74,0.32,Spring,1
2011-02-11,16,1,125,0.3,Spring,1
2011-02-11,17,1,211,0.3,Spring,1
2011-02-11,18,1,174,0.28,Spring,1
2011-02-11,19,1,101,0.26,Spring,1
2011-02-11,20,1,63,0.22,Spring,1
2011-02-11,21,1,47,0.2,Spring,1
2011-02-11,22,1,43,0.2,Spring,1
2011-02-11,23,1,53,0.18,Spring,1
2011-02-12,0,0,30,0.16,Spring,1
2011-02-12,1,0,24,0.14,Spring,1
2011-02-12,2,0,15,0.14,Spring,1
2011-02-12,3,0,10,0.12,Spring,1
2011-02-12,4,0,4,0.12,Spring,1
2011-02-12,5,0,1,0.12,Spring,1
2011-02-12,6,0,2,0.12,Spring,1
2011-02-12,7,0,11,0.12,Spring,1
2011-02-12,8,0,30,0.14,Spring,1
2011-02-12,9,0,43,0.16,Spring,1
2011-02-12,10,0,84,0.22,Spring,1
2011-02-12,11,0,114,0.3,Spring,1
2011-02-12,12,0,120,0.3,Spring,1
2011-02-12,13,0,135,0.3,Spring,1
2011-02-12,14,0,120,0.34,Spring,1
2011-02-12,15,0,174,0.34,Spring,1
2011-02-12,16,0,145,0.34,Spring,1
2011-02-12,17,0,137,0.32,Spring,1
2011-02-12,18,0,64,0.28,Spring,1
2011-02-12,19,0,41,0.28,Spring,1
2011-02-12,20,0,40,0.26,Spring,1
2011-02-12,21,0,51,0.26,Spring,1
2011-02-12,22,0,45,0.24,Spring,1
2011-02-12,23,0,32,0.22,Spring,1
2011-02-13,0,0,39,0.2,Spring,1
2011-02-13,1,0,24,0.2,Spring,1
2011-02-13,2,0,20,0.2,Spring,1
2011-02-13,3,0,12,0.2,Spring,1
2011-02-13,4,0,2,0.2,Spring,1
2011-02-13,6,0,5,0.2,Spring,1
2011-02-13,7,0,3,0.22,Spring,1
2011-02-13,8,0,12,0.22,Spring,1
2011-02-13,9,0,47,0.24,Spring,1
2011-02-13,10,0,105,0.3,Spring,1
2011-02-13,11,0,112,0.32,Spring,1
2011-02-13,12,0,152,0.36,Spring,1
2011-02-13,13,0,154,0.38,Spring,1
2011-02-13,14,0,161,0.4,Spring,1
2011-02-13,15,0,162,0.4,Spring,1
2011-02-13,16,0,134,0.42,Spring,1
2011-02-13,17,0,125,0.42,Spring,1
2011-02-13,18,0,95,0.4,Spring,1
2011-02-13,19,0,61,0.4,Spring,1
2011-02-13,20,0,47,0.4,Spring,1
2011-02-13,21,0,51,0.4,Spring,1
2011-02-13,22,0,36,0.4,Spring,1
2011-02-13,23,0,30,0.4,Spring,1
2011-02-14,0,1,11,0.38,Spring,1
2011-02-14,1,1,7,0.38,Spring,1
2011-02-14,2,1,2,0.36,Spring,1
2011-02-14,3,1,2,0.34,Spring,1
2011-02-14,4,1,2,0.32,Spring,1
2011-02-14,5,1,3,0.32,Spring,1
2011-02-14,6,1,26,0.34,Spring,1
2011-02-14,7,1,98,0.34,Spring,1
2011-02-14,8,1,256,0.38,Spring,1
2011-02-14,9,1,130,0.4,Spring,1
2011-02-14,10,1,55,0.44,Spring,1
2011-02-14,11,1,53,0.52,Spring,1
2011-02-14,12,1,126,0.56,Spring,1
2011-02-14,13,1,120,0.58,Spring,1
2011-02-14,14,1,90,0.6,Spring,1
2011-02-14,15,1,90,0.56,Spring,1
2011-02-14,16,1,118,0.52,Spring,1
2011-02-14,17,1,243,0.46,Spring,1
2011-02-14,18,1,205,0.4,Spring,1
2011-02-14,19,1,98,0.38,Spring,1
2011-02-14,20,1,70,0.36,Spring,1
2011-02-14,21,1,43,0.36,Spring,1
2011-02-14,22,1,45,0.34,Spring,1
2011-02-14,23,1,20,0.32,Spring,1
2011-02-15,0,1,19,0.3,Spring,1
2011-02-15,1,1,5,0.3,Spring,1
2011-02-15,2,1,3,0.28,Spring,1
2011-02-15,4,1,1,0.22,Spring,1
2011-02-15,5,1,4,0.22,Spring,1
2011-02-15,6,1,30,0.2,Spring,1
2011-02-15,7,1,105,0.2,Spring,1
2011-02-15,8,1,223,0.2,Spring,1
2011-02-15,9,1,110,0.22,Spring,1
2011-02-15,10,1,52,0.24,Spring,1
2011-02-15,11,1,57,0.26,Spring,1
2011-02-15,12,1,71,0.28,Spring,1
2011-02-15,13,1,82,0.32,Spring,1
2011-02-15,14,1,79,0.34,Spring,1
2011-02-15,15,1,85,0.34,Spring,1
2011-02-15,16,1,98,0.34,Spring,1
2011-02-15,17,1,206,0.32,Spring,1
2011-02-15,18,1,212,0.3,Spring,1
2011-02-15,19,1,145,0.28,Spring,1
2011-02-15,20,1,101,0.26,Spring,1
2011-02-15,21,1,66,0.24,Spring,1
2011-02-15,22,1,41,0.24,Spring,1
2011-02-15,23,1,20,0.22,Spring,1
2011-02-16,0,1,15,0.22,Spring,1
2011-02-16,1,1,9,0.2,Spring,1
2011-02-16,3,1,1,0.2,Spring,1
2011-02-16,4,1,1,0.2,Spring,1
2011-02-16,5,1,5,0.2,Spring,1
2011-02-16,6,1,33,0.2,Spring,1
2011-02-16,7,1,108,0.2,Spring,1
2011-02-16,8,1,230,0.22,Spring,1
2011-02-16,9,1,124,0.24,Spring,1
2011-02-16,10,1,69,0.26,Spring,1
2011-02-16,11,1,66,0.34,Spring,1
2011-02-16,12,1,86,0.38,Spring,1
2011-02-16,13,1,93,0.42,Spring,1
2011-02-16,14,1,82,0.46,Spring,1
2011-02-16,15,1,117,0.46,Spring,1
2011-02-16,16,1,122,0.46,Spring,1
2011-02-16,17,1,255,0.46,Spring,1
2011-02-16,18,1,222,0.4,Spring,1
2011-02-16,19,1,161,0.34,Spring,1
2011-02-16,20,1,118,0.38,Spring,1
2011-02-16,21,1,92,0.36,Spring,1
2011-02-16,22,1,73,0.34,Spring,1
2011-02-16,23,1,33,0.38,Spring,1
2011-02-17,0,1,17,0.34,Spring,1
2011-02-17,1,1,6,0.34,Spring,1
2011-02-17,2,1,6,0.34,Spring,1
2011-02-17,3,1,4,0.34,Spring,1
2011-02-17,4,1,4,0.32,Spring,1
2011-02-17,5,1,12,0.32,Spring,1
2011-02-17,6,1,47,0.3,Spring,1
2011-02-17,7,1,126,0.32,Spring,1
2011-02-17,8,1,285,0.32,Spring,1
2011-02-17,9,1,179,0.36,Spring,1
2011-02-17,10,1,88,0.38,Spring,1
2011-02-17,11,1,90,0.44,Spring,1
2011-02-17,12,1,101,0.48,Spring,1
2011-02-17,13,1,123,0.54,Spring,1
2011-02-17,14,1,81,0.6,Spring,1
2011-02-17,15,1,106,0.6,Spring,1
2011-02-17,16,1,146,0.56,Spring,1
2011-02-17,17,1,274,0.58,Spring,1
2011-02-17,18,1,222,0.54,Spring,1
2011-02-17,19,1,175,0.48,Spring,1
2011-02-17,20,1,139,0.48,Spring,1
2011-02-17,21,1,124,0.52,Spring,1
2011-02-17,22,1,76,0.5,Spring,1
2011-02-17,23,1,44,0.46,Spring,1
2011-02-18,0,1,32,0.44,Spring,1
2011-02-18,1,1,8,0.44,Spring,1
2011-02-18,2,1,7,0.44,Spring,1
2011-02-18,3,1,8,0.46,Spring,1
2011-02-18,4,1,1,0.46,Spring,1
2011-02-18,5,1,7,0.46,Spring,1
2011-02-18,6,1,50,0.44,Spring,1
2011-02-18,7,1,116,0.42,Spring,1
2011-02-18,8,1,272,0.42,Spring,1
2011-02-18,9,1,169,0.42,Spring,1
2011-02-18,10,1,95,0.44,Spring,1
2011-02-18,11,1,113,0.44,Spring,1
2011-02-18,12,1,185,0.5,Spring,1
2011-02-18,13,1,176,0.6,Spring,1
2011-02-18,14,1,191,0.66,Spring,1
2011-02-18,15,1,172,0.66,Spring,1
2011-02-18,16,1,232,0.66,Spring,1
2011-02-18,17,1,327,0.66,Spring,1
2011-02-18,18,1,224,0.64,Spring,1
2011-02-18,19,1,162,0.62,Spring,1
2011-02-18,20,1,124,0.6,Spring,1
2011-02-18,21,1,72,0.58,Spring,1
2011-02-18,22,1,107,0.54,Spring,1
2011-02-18,23,1,77,0.52,Spring,1
2011-02-19,0,0,29,0.48,Spring,1
2011-02-19,1,0,31,0.46,Spring,1
2011-02-19,2,0,17,0.44,Spring,1
2011-02-19,3,0,7,0.42,Spring,1
2011-02-19,4,0,3,0.4,Spring,1
2011-02-19,5,0,3,0.4,Spring,1
2011-02-19,6,0,6,0.4,Spring,1
2011-02-19,7,0,22,0.38,Spring,1
2011-02-19,8,0,45,0.38,Spring,1
2011-02-19,9,0,55,0.4,Spring,1
2011-02-19,10,0,106,0.42,Spring,1
2011-02-19,11,0,123,0.44,Spring,1
2011-02-19,12,0,119,0.44,Spring,1
2011-02-19,13,0,155,0.44,Spring,1
2011-02-19,14,0,196,0.46,Spring,1
2011-02-19,15,0,171,0.44,Spring,1
2011-02-19,16,0,120,0.44,Spring,1
2011-02-19,17,0,127,0.42,Spring,1
2011-02-19,18,0,88,0.36,Spring,1
2011-02-19,19,0,59,0.34,Spring,1
2011-02-19,20,0,47,0.32,Spring,1
2011-02-19,21,0,33,0.32,Spring,1
2011-02-19,22,0,44,0.3,Spring,1
2011-02-19,23,0,29,0.28,Spring,1
2011-02-20,0,0,17,0.26,Spring,1
2011-02-20,1,0,16,0.24,Spring,1
2011-02-20,2,0,17,0.24,Spring,1
2011-02-20,3,0,18,0.22,Spring,1
2011-02-20,4,0,1,0.22,Spring,1
2011-02-20,6,0,2,0.2,Spring,1
2011-02-20,7,0,2,0.18,Spring,1
2011-02-20,8,0,24,0.2,Spring,1
2011-02-20,9,0,55,0.22,Spring,1
2011-02-20,10,0,104,0.26,Spring,1
2011-02-20,11,0,161,0.3,Spring,1
2011-02-20,12,0,182,0.3,Spring,1
2011-02-20,13,0,198,0.34,Spring,1
2011-02-20,14,0,212,0.36,Spring,1
2011-02-20,15,0,168,0.36,Spring,1
2011-02-20,16,0,147,0.36,Spring,1
2011-02-20,17,0,146,0.34,Spring,1
2011-02-20,18,0,101,0.34,Spring,1
2011-02-20,19,0,42,0.34,Spring,1
2011-02-20,20,0,42,0.34,Spring,1
2011-02-20,21,0,56,0.32,Spring,1
2011-02-20,22,0,47,0.32,Spring,1
2011-02-20,23,0,54,0.3,Spring,1
2011-02-21,0,0,37,0.34,Spring,2
2011-02-21,1,0,13,0.34,Spring,2
2011-02-21,2,0,4,0.34,Spring,2
2011-02-21,3,0,5,0.34,Spring,2
2011-02-21,4,0,1,0.32,Spring,2
2011-02-21,5,0,3,0.34,Spring,2
2011-02-21,6,0,8,0.42,Spring,2
2011-02-21,7,0,19,0.42,Spring,2
2011-02-21,8,0,63,0.32,Spring,2
2011-02-21,9,0,57,0.32,Spring,2
2011-02-21,10,0,81,0.32,Spring,2
2011-02-21,11,0,90,0.32,Spring,2
2011-02-21,12,0,93,0.32,Spring,2
2011-02-21,13,0,103,0.3,Spring,2
2011-02-21,14,0,116,0.32,Spring,2
2011-02-21,15,0,87,0.3,Spring,2
2011-02-21,16,0,56,0.28,Spring,2
2011-02-21,17,0,80,0.28,Spring,2
2011-02-21,18,0,66,0.24,Spring,2
2011-02-21,19,0,49,0.24,Spring,2
2011-02-21,20,0,29,0.24,Spring,2
2011-02-21,21,0,34,0.22,Spring,2
2011-02-21,22,0,11,0.2,Spring,2
2011-02-21,23,0,2,0.2,Spring,2
2011-02-22,6,1,7,0.12,Spring,1
2011-02-22,7,1,40,0.12,Spring,1
2011-02-22,8,1,114,0.12,Spring,1
2011-02-22,9,1,106,0.14,Spring,1
2011-02-22,10,1,44,0.16,Spring,1
2011-02-22,11,1,50,0.16,Spring,1
2011-02-22,12,1,55,0.2,Spring,1
2011-02-22,13,1,55,0.22,Spring,1
2011-02-22,14,1,58,0.22,Spring,1
2011-02-22,15,1,69,0.24,Spring,1
2011-02-22,16,1,86,0.22,Spring,1
2011-02-22,17,1,196,0.22,Spring,1
2011-02-22,18,1,167,0.22,Spring,1
2011-02-22,19,1,118,0.2,Spring,1
2011-02-22,20,1,105,0.2,Spring,1
2011-02-22,21,1,82,0.2,Spring,1
2011-02-22,22,1,77,0.16,Spring,1
2011-02-22,23,1,21,0.16,Spring,1
2011-02-23,0,1,6,0.14,Spring,1
2011-02-23,1,1,4,0.14,Spring,1
2011-02-23,2,1,1,0.12,Spring,1
2011-02-23,3,1,2,0.12,Spring,1
2011-02-23,5,1,8,0.12,Spring,1
2011-02-23,6,1,36,0.12,Spring,1
2011-02-23,7,1,96,0.12,Spring,1
2011-02-23,8,1,235,0.14,Spring,1
2011-02-23,9,1,139,0.18,Spring,1
2011-02-23,10,1,51,0.2,Spring,1
2011-02-23,11,1,69,0.24,Spring,1
2011-02-23,12,1,67,0.26,Spring,1
2011-02-23,13,1,87,0.3,Spring,1
2011-02-23,14,1,78,0.32,Spring,1
